brand,branch,addr,sido,sigugun,dongmyun,lat,lng
파리바게뜨,광주수완1호,"광주광역시 광산구 장덕로 55 103호, 104호",광주광역시,광산구,장덕동,35.1950851,126.8152903
파리바게뜨,광주운암,"광주 북구 북문대로 141 상가동 108,109호",광주광역시,북구,운암동,35.1814425,126.8729373
파리바게뜨,광주북구청,광주시 북구 중흥동 361-1 ,광주광역시,북구,중흥동,35.1732905,126.9128164
파리바게뜨,광주수완노블,광주 광산구 임방울대로 334 105호,광주광역시,광산구,수완동,35.1897833,126.8241600
파리바게뜨,수완롯데,광주광역시 광산구 풍영로200번길 81 1층,광주광역시,광산구,장덕동,35.1898731,126.8187531
파리바게뜨,용봉캠퍼스,광주시 북구 신안동 477-29 ,광주광역시,북구,신안동,35.1709679,126.9040521
파리바게뜨,광주신가,광주광역시 광산구 수등로258번길 2 ,광주광역시,광산구,신가동,35.1848870,126.8367932
파리바게뜨,광주동운,광주광역시 북구 서암대로 43 ,광주광역시,북구,운암동,35.1727874,126.8896091
파리바게뜨,광주블루밍,광주광역시 북구 서강로54번길 50 ,광주광역시,북구,운암동,35.1747229,126.8769737
파리바게뜨,광주두암타운,광주 동구 산수동 682 ,광주광역시,동구,산수동,35.1614904,126.9354949
파리바게뜨,광주계림아이파크,광주 동구 필문대로 70 ,광주광역시,동구,계림동,35.1606870,126.9251523
파리바게뜨,동림동천마을,광주 서구 유림로98번길 51 1층 광주동천동 우체국 옆,광주광역시,서구,동천동,35.1710353,126.8695329
파리바게뜨,광주동림2호,광주광역시 서구 유림로 100 ,광주광역시,서구,동천동,35.1713607,126.8640283
파리바게뜨,수완임방울,광주 광산구 임방울대로 213 1층 ,광주광역시,광산구,신가동,35.1802901,126.8173647
파리바게뜨,광주운남,광주 광산구 목련로273번길 96 ,광주광역시,광산구,운남동,35.1783724,126.8249609
파리바게뜨,광주무등,광주 북구 경양로 138 ,광주광역시,북구,유동,35.1609942,126.9069596
파리바게뜨,광주계림두산,광주 동구 동계로 61 ,광주광역시,동구,계림동,35.1571200,126.9234410
파리바게뜨,광주광천,광주광역시 서구 광천동 199-3 ,광주광역시,서구,광천동,35.1659881,126.8779600
파리바게뜨,산수오거리,광주광역시 동구 무등로 479 1층,광주광역시,동구,산수동,35.1550602,126.9324666
파리바게뜨,광주계림센트럴,"광주 동구 경양로243번길 1 102호,103호",광주광역시,동구,계림동,35.1573107,126.9173813
파리바게뜨,운남행복,광주광역시 광산구 임방울대로 144 1층,광주광역시,광산구,운남동,35.1740210,126.8179013
파리바게뜨,광주월곡,광주 광산구 풍영로 37 ,광주광역시,광산구,월곡동,35.1754150,126.8115878
파리바게뜨,광주롯데,광주 동구 독립로 262-1 ,광주광역시,동구,금남로5가,35.1545424,126.9112773
파리바게뜨,광주버들,광주 서구 상무버들로40번길 1 ,광주광역시,서구,유촌동,35.1647537,126.8587478
파리바게뜨,유스퀘어점,광주광역시 서구 무진대로 904 유스퀘어(광천터미널) 1층          ,광주광역시,서구,광천동,35.1606026,126.8798482
파리바게뜨,하남2지구,광주 광산구 손재로 110번길 46 ,광주광역시,광산구,산정동,35.1759927,126.7994697
파리바게뜨,광주지산,광주광역시 동구 필문대로273번길 8-1 ,광주광역시,동구,지산동,35.1464421,126.9284822
파리바게뜨,광주쌍촌,광주 서구 내방로 256 ,광주광역시,서구,쌍촌동,35.1576299,126.8684885
파리바게뜨,광주내방,광주광역시 내방로306번길 11 ,광주광역시,서구,내방동,35.1564123,126.8740970
파리바게뜨,쌍촌공원,광주 서구 상무민주로 95 쌍촌동 중흥S클래스 아파트 앞,광주광역시,서구,쌍촌동,35.1590179,126.8591128
파리바게뜨,광주충장일가,광주 동구 충장로 104 ,광주광역시,동구,충장로1가,35.1470010,126.9180251
파리바게뜨,광주송정,광주광역시 동구 충장로1가 13-2 ,광주광역시,동구,충장로1가,35.1469947,126.9180213
파리바게뜨,광주서석,광주 동구 제봉로 84 ,광주광역시,동구,서석동,35.1459735,126.9220982
파리바게뜨,광주화정역,광주 서구 상무대로 1083 농성역 인근 위치,광주광역시,서구,화정동,35.1529292,126.8802694
파리바게뜨,상무시청,광주광역시 서구 치평로 112 정연하이빌,광주광역시,서구,치평동,35.1573008,126.8476474
파리바게뜨,광주콜럼버스,광주 광산구 풍영철길로 15 ,광주광역시,광산구,우산동,35.1628953,126.8116598
파리바게뜨,조선대병원,광주광역시 동구 필문대로 365 ,광주광역시,동구,학동,35.1390538,126.9261468
파리바게뜨,광주어등,광주 광산구 사암로215번길 41 ,광주광역시,광산구,우산동,35.1636131,126.8059782
파리바게뜨,화정현대,광주 서구 화정로 244번길 1 ,광주광역시,서구,화정동,35.1470268,126.8839470
파리바게뜨,광주운천,광주 서구 상무대로868번길 2 ,광주광역시,서구,쌍촌동,35.1499697,126.8570193
파리바게뜨,광주백운,광주 남구 백운로 66 ,광주광역시,남구,백운동,35.1391520,126.9061316
파리바게뜨,광주상무백양,광주 서구 상무중앙로 43 BYC건물 1층,광주광역시,서구,치평동,35.1510031,126.8478289
파리바게뜨,광주양림,광주광역시 남구 양림로 54 1층,광주광역시,남구,양림동,35.1370406,126.9147860
파리바게뜨,화정미래로,광주광역시 서구 화정동 1319 ,광주광역시,서구,화정동,35.1429620,126.8840024
파리바게뜨,광주소태,광주 광역시 동구 의재로 84 ,광주광역시,동구,소태동,35.1318416,126.9366656
파리바게뜨,광주백일,광주광역시 서구 화정로 108 ,광주광역시,서구,쌍촌동,35.1448961,126.8690930
파리바게뜨,학동삼성,광주 동구 남문로 689 ,광주광역시,동구,학동,35.1322279,126.9283432
파리바게뜨,상무역,광주광역시 서구 상무중앙로 9 동양빌딩 1층,광주광역시,서구,치평동,35.1477617,126.8479152
파리바게뜨,광주염주,광주 서구 염화로 83 ,광주광역시,서구,화정동,35.1420496,126.8741030
파리바게뜨,광주주월,광주광역시 남구 군분로 44 ,광주광역시,남구,월산동,35.1375680,126.8939374
파리바게뜨,광주봉선,광주 남구 주월동 1250-2 ,광주광역시,남구,주월동,35.1337357,126.9107103
파리바게뜨,상무마륵,광주광역시 서구 마륵복개로 91 ,광주광역시,서구,마륵동,35.1461734,126.8491774
파리바게뜨,광주소촌,광주 광산구 소촌로152번길 1 ,광주광역시,광산구,소촌동,35.1580344,126.7923288
파리바게뜨,주월양우,광주 남구 대남대로223번길 10 ,광주광역시,남구,주월동,35.1337342,126.8982951
파리바게뜨,광주우산중흥,광주 광산구 금봉로 106 중흥S클래스APT상가 132동 103호,광주광역시,광산구,우산동,35.1511877,126.8129797
파리바게뜨,서구금호,광주 서구 운천로 80 ,광주광역시,서구,금호동,35.1398547,126.8590141
파리바게뜨,광주방림,광주 남구 용대로 128 ,광주광역시,남구,봉선동,35.1274446,126.9189473
파리바게뜨,광주소태역,"광주 동구 남문로 589 1층 101호 102호 (용산동, 골드클래스 2차)",광주광역시,동구,용산동,35.1235979,126.9315889
파리바게뜨,백운광장,광주광역시 남구 봉선로 77 ,광주광역시,남구,봉선동,35.1266858,126.9057852
파리바게뜨,광주금호,광주 서구 운천로 28 ,광주광역시,서구,금호동,35.1351137,126.8594502
파리바게뜨,봉선쌍용,광주광역시 남구 봉선로 164 삼환빌딩 1층,광주광역시,남구,봉선동,35.1227757,126.9130959
파리바게뜨,광주빅스포,광주광역시 남구 서문대로 745 ,광주광역시,남구,주월동,35.1257864,126.8973039
파리바게뜨,광주마재,광주 서구 금화로 88 풍금사거리 우리은행 옆,광주광역시,서구,금호동,35.1319214,126.8582196
파리바게뜨,광주용산,광주광역시 동구 용산1로 12 ,광주광역시,동구,용산동,35.1183547,126.9242182
파리바게뜨,광주선운,광주광역시 광산구 선운중앙로 46 1층,광주광역시,광산구,선암동,35.1480892,126.7770524
파리바게뜨,진월한신,광주광역시 남구 광복마을길 47 ,광주광역시,남구,진월동,35.1220210,126.8973414
파리바게뜨,광주풍암,광주 서구 풍암1로 19 풍암동 모아아파트 인근,광주광역시,서구,풍암동,35.1254658,126.8783222
파리바게뜨,마재종원,광주 서구 화개1로 57 ,광주광역시,서구,금호동,35.1291923,126.8549845
파리바게뜨,광주풍암2호,광주 서구 풍암2로53번길 1 1층,광주광역시,서구,풍암동,35.1232727,126.8816521
파리바게뜨,풍암운리,광주광역시 서구 풍금로 4 ,광주광역시,서구,풍암동,35.1206622,126.8662355
파리바게뜨,광주송정사랑,광주 광산구 송정로 61 ,광주광역시,광산구,송정동,35.1347548,126.7976976
파리바게뜨,진월효덕,광주광역시 남구 화산로 29-1 ,광주광역시,남구,진월동,35.1122616,126.8999529
파리바게뜨,진월중앙,광주 남구 효우로 79 진월동 육교(건강한 약국) 옆,광주광역시,남구,노대동,35.1065323,126.9046244
파리바게뜨,광주공항,광주 광산구 송도로 151-1 ,광주광역시,광산구,도산동,35.1285796,126.7920871
파리바게뜨,광주효천,광주광역시 남구 효우2로 30 ,광주광역시,남구,행암동,35.1018857,126.8888351
파리바게뜨,광주효천중흥,광주광역시 남구 효천2로가길 11 ,광주광역시,남구,임암동,35.1015858,126.8743617
파리바게뜨,광주공군비행단,광주 광산구 송도로114번길 53 1-2공군 제 1전투비행단 복지시설 선봉스포렉스,광주광역시,광산구,황룡동,35.1163179,126.7907211
파리바게뜨,칠곡읍내,대구광역시 북구 칠곡중앙대로 604 ,대구광역시,북구,읍내동,35.9493790,128.5526638
파리바게뜨,칠곡학정,대구 북구 학남로 18 ,대구광역시,북구,학정동,35.9483410,128.5666766
파리바게뜨,세븐밸리,대구 북구 동암로 96 1층,대구광역시,북구,동천동,35.9441209,128.5613394
파리바게뜨,칠곡강북,대구 북구 학정로 416 ,대구광역시,북구,구암동,35.9417764,128.5638122
파리바게뜨,칠곡관음,대구 북구 칠곡중앙대로 455 ,대구광역시,북구,관음동,35.9363519,128.5487052
파리바게뜨,칠곡동천,대구 북구 대천로 85 ,대구광역시,북구,동천동,35.9372217,128.5586078
파리바게뜨,대구과학대,대구 북구 영송로 63 ,대구광역시,북구,태전동,35.9312678,128.5428592
파리바게뜨,칠곡동아,대구 북구 구암로 87 ,대구광역시,북구,읍내동,35.9325896,128.5502479
파리바게뜨,칠곡제일,대구 북구 구암로 140 ,대구광역시,북구,구암동,35.9315645,128.5560371
파리바게뜨,대구보건대,대구 북구 칠곡중앙대로 349 ,대구광역시,북구,태전동,35.9268729,128.5472261
파리바게뜨,칠곡태전,대구 북구 태전로 33 ,대구광역시,북구,태전동,35.9232366,128.5442748
파리바게뜨,대구연경,대구광역시 북구 연경지묘로 2 ,대구광역시,북구,연경동,35.9421980,128.6153274
파리바게뜨,대구팔공,"대구 동구 파계로6길 32 노블하이츠 101,102호",대구광역시,동구,지묘동,35.9402827,128.6400547
파리바게뜨,칠곡매천,대구 북구 학정로 50 ,대구광역시,북구,태전동,35.9132342,128.5480630
파리바게뜨,매천드림,"대구 북구 매전로 17 드림상가 114동 107, 108호",대구광역시,북구,매천동,35.9097819,128.5433829
파리바게뜨,대구서변,대구 북구 호국로 215 태성골든프라자2차 106호,대구광역시,북구,서변동,35.9208353,128.5988098
파리바게뜨,대구금호,대구 북구 한강로 50 ,대구광역시,북구,사수동,35.8970435,128.5150625
파리바게뜨,대구동변,대구 북구 동변로 55 ,대구광역시,북구,동변동,35.9176938,128.6023030
파리바게뜨,이시아폴리스,"대구 동구 팔공로51길 15-5 110호,111호",대구광역시,동구,봉무동,35.9225066,128.6397048
파리바게뜨,대구세천,대구 달성군 다사읍 세천로 161 ,대구광역시,달성군,다사읍,35.8748888,128.4786471
파리바게뜨,대구서재,대구 달성군 다사읍 서재로 120 ,대구광역시,달성군,다사읍,35.8744263,128.4989201
파리바게뜨,대구불로,대구광역시 동구 팔공로 130 ,대구광역시,동구,불로동,35.9104294,128.6412352
파리바게뜨,서재동화,대구 달성군 다사읍 서재로7길 25 1층 108 에코폴리스 동화 아이위시 3차,대구광역시,달성군,다사읍,35.8700315,128.4892398
파리바게뜨,대구다사,대구 달성군 다사읍 달구벌대로 805 ,대구광역시,달성군,다사읍,35.8627193,128.4594834
파리바게뜨,대구산격,대구 북구 동북로 163 ,대구광역시,북구,산격동,35.9007956,128.6114256
파리바게뜨,대구팔달,대구 북구 팔달로 171 ,대구광역시,북구,노원동3가,35.8889087,128.5687888
파리바게뜨,북부터미널,대구 서구 서대구로 304 ,대구광역시,서구,비산동,35.8846770,128.5572179
파리바게뜨,침산명성점,대구광역시 북구 침산로 173          ,대구광역시,북구,침산동,35.8914302,128.5896677
파리바게뜨,대구공항교,대구 북구 복현로 105 태왕아너스 상가동 105호,대구광역시,북구,복현동,35.8995434,128.6202301
파리바게뜨,대구죽곡,대구 달성군 다사읍 달구벌대로 881 101호,대구광역시,달성군,다사읍,35.8577981,128.4657687
파리바게뜨,대구대실역,대구 달성군 다사읍 대실역남로 2 ,대구광역시,달성군,다사읍,35.8571161,128.4649564
파리바게뜨,대구대평리,대구 서구 북비산로 240 ,대구광역시,서구,평리동,35.8789609,128.5592812
파리바게뜨,침산롯데,대구 북구 침산남로 154 메이저타워,대구광역시,북구,침산동,35.8878283,128.5922862
파리바게뜨,침산푸르지오,대구 북구 침산로21길 23 푸르지오1차상가 103동,대구광역시,북구,칠성동2가,35.8852897,128.5872197
파리바게뜨,경대북문,대구 북구 대학로 7 1 ,대구광역시,북구,산격동,35.8889123,128.6024630
파리바게뜨,대구복현,대구 북구 동북로 285 ,대구광역시,북구,복현동,35.8932163,128.6214450
파리바게뜨,대구경북대,대구 북구 대학로 80 경북대학교 복지관 1층,대구광역시,북구,산격동,35.8905477,128.6121117
파리바게뜨,대구신비산,대구 서구 달서로 175-1 ,대구광역시,서구,비산동,35.8779497,128.5710375
파리바게뜨,동산의료원,대구 달서구 달구벌대로 1035 ,대구광역시,달서구,신당동,35.8538856,128.4801315
파리바게뜨,대구강창역,대구 달서구 호산로 141 ,대구광역시,달서구,파호동,35.8524632,128.4777971
파리바게뜨,대구삼성,대구 북구 호암로 40 삼성APT상가101호,대구광역시,북구,칠성동2가,35.8818956,128.5941597
파리바게뜨,대구아양,대구 동구 해동로 45 ,대구광역시,동구,지저동,35.8940142,128.6376502
파리바게뜨,대구신평리,대구 서구 국채보상로 193 ,대구광역시,서구,평리동,35.8701728,128.5521864
파리바게뜨,성서계대,대구 달서구 계대동문로 10 ,대구광역시,달서구,신당동,35.8553895,128.4933158
파리바게뜨,대구서구청,대구 서구 국채보상로50길 3 ,대구광역시,서구,평리동,35.8707398,128.5589483
파리바게뜨,대구이곡,대구 달서구 계대동문로 123 성서우방타운 118동 상가 101~102호,대구광역시,달서구,이곡동,35.8567832,128.5059488
파리바게뜨,대구호산점,대구광역시 달서구 호산동로 186 (호산동) .          ,대구광역시,달서구,호산동,35.8518182,128.4859807
파리바게뜨,대구수창,대구 중구 서성로 99 판매시설동 142호,대구광역시,중구,수창동,35.8759937,128.5864792
파리바게뜨,이곡성서이마트,대구 달서구 이곡공원로 21 ,대구광역시,달서구,이곡동,35.8555268,128.5097776
파리바게뜨,대구신암,대구 동구 아양로 31 ,대구광역시,동구,신암동,35.8819747,128.6174232
파리바게뜨,대구용산,대구 달서구 용산로 235 ,대구광역시,달서구,용산동,35.8584909,128.5302700
파리바게뜨,대구청아람,대구 동구 신암로20길 8 ,대구광역시,동구,신암동,35.8793127,128.6109615
파리바게뜨,대구동구청,대구 동구 아양로 190 동보상가8호,대구광역시,동구,효목동,35.8852597,128.6338905
파리바게뜨,삼익뉴타운,대구 서구 평리로 248 ,대구광역시,서구,내당동,35.8624787,128.5506020
파리바게뜨,대구아양교역,대구 동구 아양로 246 ,대구광역시,동구,효목동,35.8869199,128.6398310
파리바게뜨,성서청구,대구 달서구 성지로 66 ,대구광역시,달서구,용산동,35.8550081,128.5212586
파리바게뜨,성서공단역,대구 달서구 달구벌대로 1282 ,대구광역시,달서구,이곡동,35.8512606,128.5076021
파리바게뜨,대구비산,대구 서구 달서로 58 ,대구광역시,서구,내당동,35.8670868,128.5711894
파리바게뜨,서문시장역,대구 중구 달성로 51 ,대구광역시,중구,대신동,35.8696769,128.5820202
파리바게뜨,대구평리,대구 서구 서대구로 40 ,대구광역시,서구,내당동,35.8615199,128.5568847
파리바게뜨,대구중앙로,대구 중구 중앙대로 410 ,대구광역시,중구,남일동,35.8696358,128.5939916
파리바게뜨,환승센터,대구광역시 동구 동부로 149 ,대구광역시,동구,신천동,35.8777043,128.6291671
파리바게뜨,성서하나로마트,대구 달서구 용산로 147 A동 1층,대구광역시,달서구,용산동,35.8508670,128.5298913
파리바게뜨,대구내당,대구 달서구 달구벌대로 1804 ,대구광역시,달서구,두류동,35.8591184,128.5623205
파리바게뜨,두류역,대구 서구 달구벌대로 1723 ,대구광역시,서구,내당동,35.8567734,128.5537504
파리바게뜨,동대구터미널,대구 동구 동부로 154 ,대구광역시,동구,신천동,35.8770492,128.6291620
파리바게뜨,대구남산,대구 중구 달구벌대로 1950 ,대구광역시,중구,남산동,35.8626341,128.5771179
파리바게뜨,대구감삼,대구광역시 서구 내당4동 458-55 ,대구광역시,서구,내당4동,35.8547196,128.5482967
파리바게뜨,대구신천,대구 동구 동부로 26 휴먼시아5단지내 상가 104호,대구광역시,동구,신천동,35.8726593,128.6157262
파리바게뜨,반월메트로점,대구광역시 중구 달구벌대로 2100 반월당역          ,대구광역시,중구,덕산동,35.8644213,128.5933409
파리바게뜨,대구구병원,대구시 달서구 달구벌대로 1595 1층,대구광역시,달서구,죽전동,35.8518883,128.5409041
파리바게뜨,대구장기,대구 달서구 한들로 23 대우빌딩 102호,대구광역시,달서구,장기동,35.8481321,128.5280610
파리바게뜨,보성황실,대구 중구 남산로 57 ,대구광역시,중구,남산동,35.8616434,128.5822580
파리바게뜨,대구효목,대구 동구 효목로 36 ,대구광역시,동구,효목동,35.8765974,128.6398370
파리바게뜨,대구월드마크,대구 달서구 와룡로 169 ,대구광역시,달서구,감삼동,35.8481004,128.5359407
파리바게뜨,경대병원,대구 중구 동덕로 123 ,대구광역시,중구,삼덕동2가,35.8656444,128.6030546
파리바게뜨,대구방촌,대구 동구 동촌로 225 ,대구광역시,동구,방촌동,35.8818815,128.6650785
파리바게뜨,대구명덕,대구 중구 중앙대로 297 ,대구광역시,중구,남산동,35.8598753,128.5915782
파리바게뜨,메트로팔레스,대구 수성구 동원로 135 메트로팔레스상가 122동 107호,대구광역시,수성구,만촌동,35.8700776,128.6347589
파리바게뜨,청구성조,대구 수성구 국채보상로 846 청구성조타운 A상가 106,대구광역시,수성구,범어동,35.8666865,128.6231095
파리바게뜨,대구방촌역,대구 동구 동촌로 269 ,대구광역시,동구,방촌동,35.8800612,128.6694916
파리바게뜨,대명계대,대구 남구 현충로 254 ,대구광역시,남구,대명동,35.8550484,128.5832586
파리바게뜨,대구대봉,대구 중구 대봉로 226 대봉화성그린빌 아파트 103호 ((대봉동),대구광역시,중구,대봉동,35.8588653,128.6017242
파리바게뜨,장기행복,대구 달서구 용산로 27 ,대구광역시,달서구,본리동,35.8398158,128.5303867
파리바게뜨,강촌우방,"대구 동구 화랑로80길 8 우방강촌마을 147/108,9호",대구광역시,동구,방촌동,35.8764407,128.6657885
파리바게뜨,수성데시앙,대구 수성구 들안로 364 ,대구광역시,수성구,수성동4가,35.8625064,128.6181026
파리바게뜨,대구코오롱,대구 수성구 수성로 400 ,대구광역시,수성구,수성동4가,35.8609846,128.6148726
파리바게뜨,대구수성교,대구 수성구 달구벌대로 2288 ,대구광역시,수성구,수성동1가,35.8595182,128.6128206
파리바게뜨,대구법원,대구 수성구 동대구로 365 ,대구광역시,수성구,범어동,35.8630092,128.6263885
파리바게뜨,대구본리,대구 달서구 당산로 39 지구중심상가 1층 112호,대구광역시,달서구,본리동,35.8409506,128.5444522
파리바게뜨,대구가톨릭병원,대구 남구 두류공원로 91 ,대구광역시,남구,대명동,35.8446192,128.5688143
파리바게뜨,대구두산위브,"대구시 수성구 달구벌대로 2435 301동 지하3층 108호(범어동, 두산위",대구광역시,수성구,범어동,35.8603108,128.6289865
파리바게뜨,대구신세계,대구 수성구 명덕로 377 ,대구광역시,수성구,수성동1가,35.8548019,128.6114155
파리바게뜨,그린코아,대구 달서구 구마로 190 122호,대구광역시,달서구,본동,35.8366932,128.5484300
파리바게뜨,월성주공,대구 달서구 월성로 42 센트로밸리 103호,대구광역시,달서구,월성동,35.8316166,128.5307610
파리바게뜨,대구범어,대구 수성구 달구벌대로 2466 ,대구광역시,수성구,범어동,35.8584521,128.6323745
파리바게뜨,영대의대,대구 남구 중앙대로 149 1층,대구광역시,남구,대명동,35.8466936,128.5901806
파리바게뜨,대구무열대,대구 수성구 무열로 56 1층,대구광역시,수성구,만촌동,35.8631979,128.6512300
파리바게뜨,범어로데오,대구광역시 수성구 달구벌대로 2517 ,대구광역시,수성구,범어동,35.8591149,128.6379536
파리바게뜨,영대병원역,대구 남구 대명로 289 1층,대구광역시,남구,대명동,35.8441105,128.5874300
파리바게뜨,대구만촌,대구 수성구 달구벌대로 2540 ,대구광역시,수성구,범어동,35.8585777,128.6406229
파리바게뜨,대구서부,대구 남구 월배로 474 ,대구광역시,남구,대명동,35.8352749,128.5562790
파리바게뜨,대구KBS,대구 수성구 달구벌대로496길 31 ,대구광역시,수성구,범어동,35.8558111,128.6341509
파리바게뜨,대구안지랑,대구 남구 대명로 161 ,대구광역시,남구,대명동,35.8393431,128.5754426
파리바게뜨,범어태왕,"대구시 수성구 동대구로 250 태왕유성하이빌 206동 107호, 108호",대구광역시,수성구,범어동,35.8529135,128.6263290
파리바게뜨,대구혁신도시,대구 동구 이노밸리로 158 ,대구광역시,동구,각산동,35.8784732,128.7145151
파리바게뜨,대구봉덕,대구 남구 봉덕로20길 1 ,대구광역시,남구,봉덕동,35.8444458,128.6010482
파리바게뜨,월성푸르지오,대구 달서구 조암로 48 ,대구광역시,달서구,월성동,35.8244232,128.5243968
파리바게뜨,수성쉐르빌,대구 수성구 청호로 426 301동 106호(범어삼성쉐르빌상가),대구광역시,수성구,범어동,35.8548647,128.6407546
파리바게뜨,대구송현,대구 달서구 월배로 393 ,대구광역시,달서구,송현동,35.8298268,128.5503485
파리바게뜨,월배대천,대구 달서구 조암남로32길 40 402동 1층 103호,대구광역시,달서구,대천동,35.8193515,128.5150064
파리바게뜨,월성은하,대구 달서구 학산남로 13 ,대구광역시,달서구,월성동,35.8239450,128.5341733
파리바게뜨,대구중동,대구 수성구 수성로 212 광명빌딩 1층,대구광역시,수성구,중동,35.8444062,128.6129047
파리바게뜨,대구혁신청사,대구 동구 첨단로8길 1 ,대구광역시,동구,신서동,35.8791652,128.7304934
파리바게뜨,대구월성,대구시 달서구 조암남로 38 원더풀메디컬센터 109호,대구광역시,달서구,월성동,35.8219346,128.5286291
파리바게뜨,대구수성,대구 수성구 범어로 9 ,대구광역시,수성구,범어동,35.8506303,128.6375481
파리바게뜨,만촌금탑,대구 수성구 달구벌대로 2670 ,대구광역시,수성구,만촌동,35.8547258,128.6533472
파리바게뜨,봉덕효성타운,대구 남구 신촌길 57 앞산비스타동원 403호 B102호,대구광역시,남구,봉덕동,35.8393923,128.6022876
파리바게뜨,대구중동교,대구 수성구 중동 587-1 ,대구광역시,수성구,중동,35.8407303,128.6095560
파리바게뜨,대구안심,대구 동구 안심로41길 37 ,대구광역시,동구,서호동,35.8693929,128.7082877
파리바게뜨,대구월배,"대구 달서구 조암남로 158 그랑에비뉴 상가 119호, 120호",대구광역시,달서구,유천동,35.8165957,128.5173655
파리바게뜨,율하롯데,대구 동구 안심로 22길 40-7 ,대구광역시,동구,율하동,35.8634695,128.6945172
파리바게뜨,대구신서,대구 동구 반야월북로 242 ,대구광역시,동구,신서동,35.8726112,128.7242586
파리바게뜨,대구율하,대구 동구 안심로22길 60 ,대구광역시,동구,율하동,35.8630878,128.6983417
파리바게뜨,송현화성,대구 달서구 상인동 877-10 ,대구광역시,달서구,상인동,35.8203950,128.5462983
파리바게뜨,대구월배역,대구 달서구 월배로 170 ,대구광역시,달서구,상인동,35.8168340,128.5326050
파리바게뜨,만촌우방,대구 수성구 교학로11길 46 우방타운 301동 108~9호,대구광역시,수성구,만촌동,35.8494637,128.6547495
파리바게뜨,대구진천역,대구 달서구 월배로 80 대성스카이렉스 401동 119호,대구광역시,달서구,진천동,35.8133492,128.5238987
파리바게뜨,상인롯데,대구시 달서구 상인서로 85 106동 1층 102호(현대동방아파트상가),대구광역시,달서구,상인동,35.8173401,128.5402903
파리바게뜨,대곡역,대구 달성군 화원읍 비슬로 2713 ,대구광역시,달성군,화원읍,35.8093909,128.5117494
파리바게뜨,대구황금,대구 수성구 청수로 184 ,대구광역시,수성구,지산동,35.8387873,128.6282437
파리바게뜨,대구두산,대구 수성구 동대구로 59 ,대구광역시,수성구,두산동,35.8369726,128.6229698
파리바게뜨,대구숙천,대구 동구 메디밸리로 19 ,대구광역시,동구,대림동,35.8742316,128.7492991
파리바게뜨,대구동호,대구 동구 동호로 79 ,대구광역시,동구,신서동,35.8664699,128.7255436
파리바게뜨,대구화원,대구 달성군 화원읍 비슬로 2589-2 ,대구광역시,달성군,화원읍,35.8043648,128.4999887
파리바게뜨,대구상동,대구시 수성구 수성로 76 1층,대구광역시,수성구,상동,35.8321964,128.6114129
파리바게뜨,대구대동,대구시 달서구 상화북로 106 1층,대구광역시,달서구,상인동,35.8111870,128.5378382
파리바게뜨,대구상인,"대구 달서구 월곡로 184 상가 108,109호",대구광역시,달서구,상인동,35.8126621,128.5448475
파리바게뜨,화원명곡,대구 달성군 화원읍 명곡로 16 ,대구광역시,달성군,화원읍,35.7982751,128.4962022
파리바게뜨,대구대곡,대구시 달서구 도원로 29 중앙빌딩 1층,대구광역시,달서구,도원동,35.8071574,128.5360514
파리바게뜨,대구녹원,대구 수성구 무학로 189 ,대구광역시,수성구,지산동,35.8312188,128.6300569
파리바게뜨,대구옥포,"대구 달성군 옥포면 돌미상업로 9 105호, 106호 (화인빌딩)",대구광역시,달성군,옥포읍,35.7818061,128.4419045
파리바게뜨,대구수목원,"대구시 달서구 갈밭로6 대곡메디컬빌딩 101호, 102호",대구광역시,달서구,대곡동,35.8007841,128.5326589
파리바게뜨,대구고산,대구 수성구 달구벌대로 3098 ,대구광역시,수성구,시지동,35.8426330,128.6957237
파리바게뜨,대구지산,대구 수성구 지산로 31 영남맨션상사 115동 101호,대구광역시,수성구,지산동,35.8239954,128.6317273
파리바게뜨,지산보성,대구 수성구 지범로21길 3 보성아파트 상가 111-101,대구광역시,수성구,지산동,35.8243897,128.6359700
파리바게뜨,고산노변,대구 수성구 시지로 55 고산노변타운 상가 113호,대구광역시,수성구,시지동,35.8387543,128.6955905
파리바게뜨,대구목련,대구 수성구 용학로 230 ,대구광역시,수성구,지산동,35.8206899,128.6334598
파리바게뜨,시티월드,대구 수성구 지범로 183 ,대구광역시,수성구,지산동,35.8215469,128.6396888
파리바게뜨,시지아레나,대구 수성구 달구벌대로 3188 시지아레나 스포츠센터 1층,대구광역시,수성구,신매동,35.8403253,128.7052207
파리바게뜨,시지매호,대구시 수성구 달구벌대로 3207 1층,대구광역시,수성구,신매동,35.8402894,128.7078019
파리바게뜨,대구파동,대구시 수성구 파동로 111 1층,대구광역시,수성구,파동,35.8135749,128.6161197
파리바게뜨,대구신범물,대구 수성구 지범로40길 6 신화상가 103동 106호,대구광역시,수성구,범물동,35.8192309,128.6400643
파리바게뜨,시지사월,"대구시 수성구 욱수천로 133 201동 106호, 107호",대구광역시,수성구,사월동,35.8406146,128.7150841
파리바게뜨,시지신매,대구시 수성구 신매로 91 112동 105호,대구광역시,수성구,신매동,35.8379705,128.7076116
파리바게뜨,대구용지,대구 수성구 지범로 248 ,대구광역시,수성구,범물동,35.8175888,128.6446672
파리바게뜨,사월역,대구광역시 수성구 신매동 10-7 ,대구광역시,수성구,신매동,35.8364195,128.7159904
